# serial: JuKKR_v3.1-1736-gb72ea30_intel_20220915162434
#   Re(E)   Im(E)   k_x   k_y   k_z   DEN_tot   DEN_s,p,...
 -0.092276  0.000995  0.471405  0.471405 -0.000000  0.77045222E-02  0.27857884E-03  0.96540302E-03  0.64577449E-02  0.27953930E-05
 -0.092276  0.000995  0.464039  0.464039 -0.000000  0.77135687E-02  0.29249879E-03  0.97561633E-03  0.64439321E-02  0.15214782E-05
 -0.092276  0.000995  0.456673  0.456673  0.000000  0.77261968E-02  0.30865150E-03  0.98607531E-03  0.64311859E-02  0.28404694E-06
 -0.092276  0.000995  0.449307  0.449307 -0.000000  0.77426394E-02  0.32723552E-03  0.99685739E-03  0.64194617E-02 -0.91520183E-06
 -0.092276  0.000995  0.441942  0.441942 -0.000000  0.77631517E-02  0.34847189E-03  0.10080468E-02  0.64087079E-02 -0.20748321E-05
 -0.092276  0.000995  0.434576  0.434576 -0.000000  0.77880157E-02  0.37260771E-03  0.10197345E-02  0.63988671E-02 -0.31936606E-05
 -0.092276  0.000995  0.427210  0.427210  0.000000  0.78175450E-02  0.39992019E-03  0.10320178E-02  0.63898777E-02 -0.42707468E-05
 -0.092276  0.000995  0.419845  0.419845 -0.000000  0.78520908E-02  0.43072081E-03  0.10450005E-02  0.63816748E-02 -0.53053684E-05
 -0.092276  0.000995  0.412479  0.412479 -0.000000  0.78920499E-02  0.46536231E-03  0.10587934E-02  0.63741913E-02 -0.62970677E-05
 -0.092276  0.000995  0.405113  0.405113 -0.000000  0.79378690E-02  0.50424233E-03  0.10735130E-02  0.63673593E-02 -0.72455562E-05
 -0.092276  0.000995  0.397748  0.397748  0.000000  0.79900553E-02  0.54781201E-03  0.10892830E-02  0.63611110E-02 -0.81507617E-05
 -0.092276  0.000995  0.390382  0.390382 -0.000000  0.80491844E-02  0.59658378E-03  0.11062338E-02  0.63553796E-02 -0.90128028E-05
 -0.092276  0.000995  0.383016  0.383016 -0.000000  0.81159120E-02  0.65114081E-03  0.11245030E-02  0.63501002E-02 -0.98319781E-05
 -0.092276  0.000995  0.375650  0.375650 -0.000000  0.81909852E-02  0.71214811E-03  0.11442358E-02  0.63452101E-02 -0.10608755E-04
 -0.092276  0.000995  0.368285  0.368285  0.000000  0.82752573E-02  0.78036543E-03  0.11655856E-02  0.63406500E-02 -0.11343757E-04
 -0.092276  0.000995  0.360919  0.360919 -0.000000  0.83697035E-02  0.85666252E-03  0.11887144E-02  0.63363643E-02 -0.12037754E-04
 -0.092276  0.000995  0.353553  0.353553  0.000000  0.84754405E-02  0.94203701E-03  0.12137938E-02  0.63323013E-02 -0.12691643E-04
 -0.092276  0.000995  0.346188  0.346188  0.000000  0.85937485E-02  0.10376356E-02  0.12410058E-02  0.63284136E-02 -0.13306442E-04
 -0.092276  0.000995  0.338822  0.338822  0.000000  0.87260980E-02  0.11447793E-02  0.12705436E-02  0.63246584E-02 -0.13883270E-04
 -0.092276  0.000995  0.331456  0.331456  0.000000  0.88741805E-02  0.12649932E-02  0.13026131E-02  0.63209975E-02 -0.14423331E-04
 -0.092276  0.000995  0.324091  0.324091 -0.000000  0.90399455E-02  0.14000419E-02  0.13374343E-02  0.63173972E-02 -0.14927903E-04
 -0.092276  0.000995  0.316725  0.316725  0.000000  0.92256450E-02  0.15519728E-02  0.13752422E-02  0.63138284E-02 -0.15398316E-04
 -0.092276  0.000995  0.309359  0.309359 -0.000000  0.94338860E-02  0.17231668E-02  0.14162892E-02  0.63102659E-02 -0.15835937E-04
 -0.092276  0.000995  0.301994  0.301994  0.000000  0.96676937E-02  0.19164004E-02  0.14608468E-02  0.63066887E-02 -0.16242151E-04
 -0.092276  0.000995  0.294628  0.294628 -0.000000  0.99305883E-02  0.21349200E-02  0.15092074E-02  0.63030792E-02 -0.16618340E-04
 -0.092276  0.000995  0.287262  0.287262  0.000000  0.10226677E-01  0.23825330E-02  0.15616871E-02  0.62994229E-02 -0.16965869E-04
 -0.092276  0.000995  0.279896  0.279896 -0.000000  0.10560767E-01  0.26637178E-02  0.16186279E-02  0.62957078E-02 -0.17286059E-04
 -0.092276  0.000995  0.272531  0.272531  0.000000  0.10938502E-01  0.29837585E-02  0.16804005E-02  0.62919237E-02 -0.17580173E-04
 -0.092276  0.000995  0.265165  0.265165 -0.000000  0.11366530E-01  0.33489100E-02  0.17474073E-02  0.62880619E-02 -0.17849394E-04
